FID,FID_,Species,Name,Width,Length,Height,Transect,QN,QL,X,Y,Notes,sp_simp,Type,easting,northing,ID,MapID
1602,554,amb.sal, ,44,25,33,4,2,L,0,0, ,amb.sal,shrub,622490.243999999947846,3849310.101999999955297,0,555
1603,555,u3, ,44,25,33,4,2,L,0,0, ,u3,shrub,622490.243999999947846,3849310.101999999955297,0,556
1604,556,u3, ,100,72,38,4,2,L,0,0, ,u3,shrub,622488.944000000017695,3849309.351999999955297,0,557
1605,557,u3, ,71,52,54,4,2,L,0,0, ,u3,shrub,622489.344000000040978,3849307.901999999769032,0,558
1606,558,u3, ,77,61,50,4,2,L,0,0, ,u3,shrub,622488.143999999971129,3849304.651999999769032,0,559
1607,559,ephedra, ,127,118,76,4,2,L,0,0, ,ephedra,shrub,622487.043999999994412,3849307.552000000141561,0,560
1608,560,u3, ,56,63,39,4,2,L,0,0, ,u3,shrub,622486.344000000040978,3849307.501999999862164,0,561
1609,561,u3, ,37,39,35,4,2,L,0,0, ,u3,shrub,622486.293999999994412,3849308.001999999862164,0,562
1610,563,u3, ,60,61,38,4,2,L,0,0, ,u3,shrub,622485.194000000017695,3849309.751999999862164,0,564
1611,564,u3, ,55,48,36,4,2,L,0,0, ,u3,shrub,622484.844000000040978,3849310.351999999955297,0,565
1612,567,u3, ,76,45,44,4,1,R,0,0, ,u3,shrub,622475.094000000040978,3849318.001999999862164,0,568
1613,568,u3, ,80,65,51,4,1,R,0,0, ,u3,shrub,622474.594000000040978,3849316.202000000048429,0,569
1614,569,u3, ,72,67,51,4,1,R,0,0, ,u3,shrub,622474.243999999947846,3849317.952000000048429,0,570
1615,570,u3, ,83,48,41,4,1,R,0,0, ,u3,shrub,622473.243999999947846,3849318.501999999862164,0,571
1616,571,u3, ,66,35,30,4,1,R,0,0, ,u3,shrub,622473.143999999971129,3849316.302000000141561,0,572
1617,572,u3, ,40,30,45,4,1,R,0,0, ,u3,shrub,622473.844000000040978,3849319.452000000048429,0,573
1618,573,amb.sal, ,90,62,61,4,1,R,0,0, ,amb.sal,shrub,622471.243999999947846,3849316.001999999862164,0,574
1619,574,ephedra, ,167,125,85,4,1,R,0,0, ,ephedra,shrub,622471.643999999971129,3849317.052000000141561,0,575
1620,575,ephedra, ,117,98,76,4,1,R,0,0, ,ephedra,shrub,622471.694000000017695,3849318.052000000141561,0,576
1621,576,u3, ,57,26,49,4,1,R,0,0, ,u3,shrub,622472.519716999959201,3849318.466579999774694,0,577
1622,577,u3, ,93,56,64,4,1,R,0,0, ,u3,shrub,622471.844000000040978,3849319.151999999769032,0,578
1623,578,u3, ,45,36,34,4,1,R,0,0, ,u3,shrub,622471.344000000040978,3849319.351999999955297,0,579
1624,579,u3, ,53,38,50,4,1,R,0,0, ,u3,shrub,622470.793999999994412,3849319.851999999955297,0,580
1625,580,u3, ,56,45,47,4,1,R,0,0, ,u3,shrub,622472.043999999994412,3849320.001999999862164,0,581
1626,581,u3?, ,52,40,36,4,1,R,0,0, ,noID,shrub,622471.243999999947846,3849318.952000000048429,0,582
1627,582,u3, ,43,46,33,4,1,R,0,0, ,u3,shrub,622473.594000000040978,3849321.601999999955297,0,583
1628,583,ephedra, ,183,138,100,4,1,R,0,0, ,ephedra,shrub,622473.243999999947846,3849322.351999999955297,0,584
1629,584,amb.sal, ,60,77,55,4,1,R,0,0, ,amb.sal,shrub,622472.043999999994412,3849323.501999999862164,0,585
1630,585,amb.sal, ,74,55,60,4,1,R,0,0, ,amb.sal,shrub,622470.643999999971129,3849324.751999999862164,0,586
1631,586,u3, ,52,43,44,4,1,R,0,0, ,u3,shrub,622473.143999999971129,3849316.702000000048429,0,587
1632,587,u3, ,49,43,50,4,1,R,0,0, ,u3,shrub,622472.344000000040978,3849324.601999999955297,0,588
1633,588,cyl.ram, ,100,83,59,4,1,R,0,0, ,cyl.ram,cactus,622472.944000000017695,3849324.452000000048429,0,589
1634,589,cyl.aca, ,14,14,25,4,1,R,0,0, ,cyl.aca,cactus,622472.344000000040978,3849323.452000000048429,0,590
1635,590,amb.sal, ,98,90,87,4,1,R,0,0, ,amb.sal,shrub,622474.194000000017695,3849324.001999999862164,0,591
1636,591,u3, ,45,24,39,4,1,R,0,0, ,u3,shrub,622474.143999999971129,3849322.351999999955297,0,592
1637,592,u3, ,135,99,64,4,1,R,0,0, ,u3,shrub,622475.194000000017695,3849322.452000000048429,0,593
1638,593,u3, ,79,55,49,4,1,R,0,0, ,u3,shrub,622474.793999999994412,3849325.702000000048429,0,594
1639,594,ephedra, ,71,43,54,4,1,R,0,0, ,ephedra,shrub,622476.543999999994412,3849325.552000000141561,0,595
1640,595,u3, ,49,39,46,4,1,R,0,0, ,u3,shrub,622476.594000000040978,3849325.302000000141561,0,596
1641,596,amb.sal, ,40,41,31,4,1,R,0,0, ,amb.sal,shrub,622476.694000000017695,3849323.052000000141561,0,597
1642,597,amb.sal, ,57,42,52,4,1,R,0,0, ,amb.sal,shrub,622476.393999999971129,3849321.601999999955297,0,598
1643,598,u3, ,66,49,47,4,1,R,0,0, ,u3,shrub,622476.743999999947846,3849321.702000000048429,0,599
1644,599,u3, ,78,35,43,4,1,R,0,0, ,u3,shrub,622477.694000000017695,3849321.901999999769032,0,600
1645,600,amb.sal, ,78,35,43,4,1,R,0,0, ,amb.sal,shrub,622477.694000000017695,3849321.901999999769032,0,601
1646,601,u3, ,92,58,39,4,1,R,0,0, ,u3,shrub,622477.643999999971129,3849323.702000000048429,0,602
1647,602,u3, ,61,56,44,4,1,R,0,0, ,u3,shrub,622478.743999999947846,3849324.052000000141561,0,603
1648,603,u3, ,43,36,44,4,1,R,0,0, ,u3,shrub,622478.543999999994412,3849322.651999999769032,0,604
1649,604,ephedra, ,117,125,73,4,1,R,0,0, ,ephedra,shrub,622478.893999999971129,3849322.802000000141561,0,605
1650,605,cyl.ram, ,134,122,104,4,1,R,0,0, ,cyl.ram,cactus,622479.594000000040978,3849324.302000000141561,0,606
1651,606,u3, ,85,75,42,4,1,R,0,0, ,u3,shrub,622479.643999999971129,3849321.052000000141561,0,607
1652,607,ephedra, ,104,107,66,4,1,R,0,0, ,ephedra,shrub,622476.094000000040978,3849320.702000000048429,0,608
1653,608,u3, ,46,33,32,4,1,R,0,0, ,u3,shrub,622475.344000000040978,3849320.651999999769032,0,609
1654,609,amb.sal, ,60,40,54,4,1,R,0,0, ,amb.sal,shrub,622475.493999999947846,3849320.202000000048429,0,610
1655,610,u3, ,75,70,38,4,1,R,0,0, ,u3,shrub,622476.694000000017695,3849320.101999999955297,0,611
1656,611,amb.sal, ,81,50,56,4,1,R,0,0, ,amb.sal,shrub,622479.043999999994412,3849319.452000000048429,0,612
1657,612,u3, ,81,50,56,4,1,R,0,0, ,u3,shrub,622479.094000000040978,3849319.151999999769032,0,613
1658,614,u3, ,57,43,33,4,1,R,0,0, ,u3,shrub,622478.519716999959201,3849316.845420000143349,0,615
1659,615,u3, ,76,50,49,4,1,R,0,0, ,u3,shrub,622478.743999999947846,3849316.151999999769032,0,616
1660,616,amb.sal, ,42,27,36,4,1,R,0,0, ,amb.sal,shrub,622477.393999999971129,3849315.851999999955297,0,617
1661,617,amb.sal, ,88,72,56,4,1,R,0,0, ,amb.sal,shrub,622477.243999999947846,3849316.601999999955297,0,618
1662,618,u3, ,42,40,32,4,1,R,0,0, ,u3,shrub,622477.344000000040978,3849317.452000000048429,0,619
1663,619,u3, ,57,60,41,4,1,R,0,0, ,u3,shrub,622477.043999999994412,3849317.751999999862164,0,620
1664,620,amb.sal, ,94,84,58,4,1,R,0,0, ,amb.sal,shrub,622477.194000000017695,3849318.501999999862164,0,621
1665,621,ephedra, ,12,7,20,4,1,R,0,0, ,ephedra,shrub,622476.793999999994412,3849316.151999999769032,0,622
1666,622,ephedra, ,19,14,40,4,1,R,0,0, ,ephedra,shrub,622476.743999999947846,3849316.351999999955297,0,623
1667,623,u3, ,7,3,12,4,1,R,0,0, ,u3,shrub,622476.694000000017695,3849316.101999999955297,0,624
1668,624,ephedra, ,52,47,42,4,1,R,0,0, ,ephedra,shrub,622476.344000000040978,3849316.052000000141561,0,625
1669,625,u3, ,33,19,11,4,1,R,0,0, ,u3,shrub,622476.543999999994412,3849317.552000000141561,0,626
1670,626,u3, ,82,65,50,4,1,R,0,0, ,u3,shrub,622476.344000000040978,3849318.151999999769032,0,627
1671,627,u3, ,71,60,41,4,1,R,0,0, ,u3,shrub,622475.944000000017695,3849317.151999999769032,0,628
1672,628,u3, ,35,31,35,4,1,R,0,0, ,u3,shrub,622474.743999999947846,3849316.202000000048429,0,629
1673,629,ephedra, ,140,105,96,4,1,L,0,0, ,ephedra,shrub,622483.694000000017695,3849316.601999999955297,0,630
1674,630,amb.sal, ,66,39,56,4,1,L,0,0, ,amb.sal,shrub,622483.444000000017695,3849316.202000000048429,0,631
1675,631,amb.sal, ,90,83,65,4,1,L,0,0, ,amb.sal,shrub,622483.694000000017695,3849318.151999999769032,0,632
1676,632,u3, ,63,44,33,4,1,L,0,0, ,u3,shrub,622483.444000000017695,3849317.901999999769032,0,633
1677,633,cyl.ram, ,23,16,33,4,1,L,0,0, ,cyl.ram,cactus,622483.444000000017695,3849318.802000000141561,0,634
1678,634,u3, ,30,10,42,4,1,L,0,0, ,u3,shrub,622481.993999999947846,3849316.452000000048429,0,635
1679,635,amb.sal, ,72,80,60,4,1,L,0,0, ,amb.sal,shrub,622481.743999999947846,3849317.552000000141561,0,636
1680,636,amb.sal, ,111,72,70,4,1,L,0,0, ,amb.sal,shrub,622480.993999999947846,3849317.501999999862164,0,637
1681,637,u3, ,79,59,48,4,1,L,0,0, ,u3,shrub,622480.444000000017695,3849319.452000000048429,0,638
1682,638,u3, ,86,66,46,4,1,L,0,0, ,u3,shrub,622484.143999999971129,3849319.952000000048429,0,639
1683,0,u3, ,40,35,35,0,0, ,0,0, ,u4,shrub,622485.543999999994412,3849320.251999999862164,0,0
1684,639,u3, ,58,43,39,4,1,L,0,0, ,u3,shrub,622484.194000000017695,3849320.751999999862164,0,640
1685,640,ephedra, ,59,40,42,4,1,L,0,0, ,ephedra,shrub,622484.543999999994412,3849320.751999999862164,0,641
1686,641,u3, ,35,23,24,4,1,L,0,0, ,u3,shrub,622482.194000000017695,3849321.001999999862164,0,642
1687,642,u3, ,40,35,46,4,1,L,0,0, ,u3,shrub,622482.594000000040978,3849321.101999999955297,0,643
1688,643,amb.sal, ,100,75,85,4,1,L,0,0, ,amb.sal,shrub,622483.143999999971129,3849321.151999999769032,0,644
1689,644,u3, ,35,30,46,4,1,L,0,0, ,u3,shrub,622483.393999999971129,3849321.302000000141561,0,645
1690,645,u3, ,80,73,56,4,1,L,0,0, ,u3,shrub,622481.243999999947846,3849323.401999999769032,0,646
1691,646,u3, ,46,30,38,4,1,L,0,0, ,u3,shrub,622481.293999999994412,3849324.452000000048429,0,647
1692,647,u3, ,40,21,43,4,1,L,0,0, ,u3,shrub,622483.043999999994412,3849323.302000000141561,0,648
1693,648,u3, ,70,55,60,4,1,L,0,0, ,u3,shrub,622483.393999999971129,3849324.101999999955297,0,649
1694,649,u3, ,52,42,33,4,1,L,0,0, ,u3,shrub,622483.893999999971129,3849324.501999999862164,0,650
1695,650,u3, ,72,69,53,4,1,L,0,0, ,u3,shrub,622483.993999999947846,3849323.501999999862164,0,651
1696,651,ephedra, ,164,140,80,4,1,L,0,0, ,ephedra,shrub,622484.893999999971129,3849322.351999999955297,0,652
1697,652,ephedra, ,35,20,21,4,1,L,0,0, ,ephedra,shrub,622482.944000000017695,3849325.552000000141561,0,653
1698,653,u3, ,68,49,48,4,1,L,0,0, ,u3,shrub,622485.694000000017695,3849323.952000000048429,0,654
1699,654,u3, ,81,59,49,4,1,L,0,0, ,u3,shrub,622486.493999999947846,3849322.601999999955297,0,655
1700,655,u3, ,42,43,22,4,1,L,0,0, ,u3,shrub,622486.094000000040978,3849321.601999999955297,0,656
1701,656,u3, ,63,30,38,4,1,L,0,0, ,u3,shrub,622486.444000000017695,3849321.101999999955297,0,657
1702,657,u3, ,34,26,27,4,1,L,0,0, ,u3,shrub,622486.094000000040978,3849320.052000000141561,0,658
1703,658,cyl.aca, ,129,136,108,4,1,L,0,0, ,cyl.aca,cactus,622486.893999999971129,3849322.851999999955297,0,659
1704,659,amb.sal, ,112,90,70,4,1,L,0,0, ,amb.sal,shrub,622490.094000000040978,3849323.702000000048429,0,660
1705,660,cyl.aca, ,8,5,31,4,1,L,0,0, ,cyl.aca,cactus,622489.944000000017695,3849323.601999999955297,0,661
1706,661,u3, ,85,50,38,4,1,L,0,0, ,u3,shrub,622488.194000000017695,3849322.052000000141561,0,662
1707,662,u3, ,36,43,32,4,1,L,0,0, ,u3,shrub,622488.893999999971129,3849321.802000000141561,0,663
1708,663,amb.sal, ,110,80,73,4,1,L,0,0, ,amb.sal,shrub,622489.993999999947846,3849321.302000000141561,0,664
1709,664,amb.sal, ,72,6,65,4,1,L,0,0, ,amb.sal,shrub,622487.143999999971129,3849320.302000000141561,0,665
1710,665,cyl.ech, ,37,26,46,4,1,L,0,0, ,cyl.ech,cactus,622487.143999999971129,3849320.302000000141561,0,666
1711,666,u3, ,45,36,36,4,1,L,0,0, ,u3,shrub,622487.393999999971129,3849320.052000000141561,0,667
1712,667,u3, ,50,37,31,4,1,L,0,0, ,u3,shrub,622486.694000000017695,3849319.702000000048429,0,668
1713,668,u3, ,87,63,46,4,1,L,0,0, ,u3,shrub,622488.543999999994412,3849319.802000000141561,0,669
1714,669,u3, ,61,32,42,4,1,L,0,0, ,u3,shrub,622490.043999999994412,3849320.501999999862164,0,670
1715,670,u3, ,63,57,38,4,1,L,0,0, ,u3,shrub,622490.043999999994412,3849318.251999999862164,0,671
1716,671,u3, ,88,53,50,4,1,L,0,0, ,u3,shrub,622488.944000000017695,3849317.751999999862164,0,672
1717,672,u3, ,57,55,34,4,1,L,0,0, ,u3,shrub,622489.844000000040978,3849317.101999999955297,0,673
1718,673,ephedra, ,45,31,26,4,1,L,0,0, ,ephedra,shrub,622488.643999999971129,3849317.202000000048429,0,674
1719,674,u3, ,65,60,43,4,1,L,0,0, ,u3,shrub,622488.094000000040978,3849315.952000000048429,0,675
1720,675,u3, ,63,50,39,4,1,L,0,0, ,u3,shrub,622486.893999999971129,3849318.151999999769032,0,676
1721,676,u3, ,55,56,39,4,1,L,0,0, ,u3,shrub,622486.493999999947846,3849318.302000000141561,0,677
1722,677,ephedra, ,55,46,33,4,1,L,0,0, ,ephedra,shrub,622486.743999999947846,3849317.052000000141561,0,678
1723,678,u3, ,56,56,54,4,1,L,0,0, ,u3,shrub,622486.743999999947846,3849316.052000000141561,0,679
1724,679,u3, ,19,19,30,4,1,L,0,0, ,u3,shrub,622486.243999999947846,3849315.802000000141561,0,680
1725,680,u3, ,66,30,38,4,1,L,0,0, ,u3,shrub,622485.694000000017695,3849316.651999999769032,0,681
1726,681,u3, ,25,26,33,4,1,L,0,0, ,u3,shrub,622485.543999999994412,3849315.952000000048429,0,682
1727,682,u3, ,43,30,29,4,1,L,0,0, ,u3,shrub,622484.893999999971129,3849319.052000000141561,0,683
1728,0,u3, ,46,22,25,0,0, ,0,0, ,u3,shrub,622476.174493000027724,3849251.629290000069886,0,0
1729,0,cyl.ram, ,65,61,89,0,0, ,0,0, ,cyl.ram,cactus,622476.392773999948986,3849251.745349999982864,0,0
1730,0,u3, ,55,37,55,0,0, ,0,0, ,u3,shrub,622482.063744000042789,3849255.852620000019670,0,0
1731,0,sal.mex, ,43,39,74,0,0, ,0,0, ,sal.mex,shrub,622472.150667999987490,3849263.859809999819845,0,0
1732,0,u3, ,33,18,45,0,0, ,0,0, ,u3,shrub,622476.519716999959201,3849275.564780000131577,0,0
1733,0,lar.tri, ,353,299,220,0,0, ,0,0, ,lar.tri,shrub,622475.358450000057928,3849280.220910000149161,0,0
1734,0,u3, ,49,38,37,0,0, ,0,0, ,u3,shrub,622483.612363999942318,3849283.656090000178665,0,0
1735,0,u3, ,19,17,39,0,0, ,0,0, ,u3,shrub,622484.302399000036530,3849291.037010000087321,0,0
1736,0,amb.sal, ,60,40,55,0,0, ,0,0, ,amb.sal,shrub,622484.397649000049569,3849290.745349999982864,0,0
1737,0,u3, ,60,37,48,0,0, ,0,0, ,u3,shrub,622485.053817000007257,3849290.435870000161231,0,0
1738,0,u3, ,40,23,40,0,0, ,0,0, ,u3,shrub,622484.656941000022925,3849289.381240000016987,0,0
1739,0,tha.mon, ,35,29,46,0,0, ,0,0, , , ,622483.679038999951445,3849289.894530000165105,0,0
